date,rating,review_text,thumbs_up_count,title
2025-12-09 05:48:03,1,"After the new update, unable to copy or forward messages from business accounts.",9728,
2025-12-10 04:00:20,1,WhatsApp about is not visible to anyone even after I have set it as my contacts. Bring the old about option back 😭,945,
2025-12-09 17:35:00,1,Meta AI can't be turned off. It's highly unessisary. It does more for Meta than the user.,654,
2025-12-09 16:49:42,4,thank u for beingingg back contact number count. please allow to load all statuses in android myfiles automatically as soon as they appear in whatsapp so they can be viewed privately without read receipts to be off,620,
2025-12-10 12:27:45,1,where is the scroll option for contact list,306,
2025-12-09 16:30:22,3,"I feel like a lot has changed 😓. the app is alright but some ""features"" are just awful... especially the channels 😕, I'm sick of being told to ignore them. also the curation is trashy, for one it's biased, none of the suggestions call out to me, and several are actually inappropriate... and all I can do is hide them...😓 only for them to appear AGAIN. surely 😕. and don't get me started on the meta AI... it's awful",293,
2025-12-10 10:52:04,1,"This issue has now exceeded one month without resolution. WhatsApp continues to override my custom notification settings and revert them to the default tone automatically, without any user input. This is a systemic application fault, not a device or configuration issue. It has been reported multiple times and has not been addressed. The continued lack of action is unacceptable. I require immediate remediation, confirmation that this defect is acknowledged, and a specific timeline for when a pe",237,
2025-12-09 12:03:12,4,इस ऐप में गाना वाला सिस्टम लगा दे फोटो लगाने पर गाना लग जाए अपडेट कर दे please 😈😈,230,
2025-12-09 03:31:49,5,for video call,195,
2025-12-09 09:58:01,1,Very Annoying. Untrustable. Shared status with my wife with privacy but viewed by all. Don't trust such app.,89,
2025-12-10 01:57:26,1,"1. Privacy nightmare because of other users and WhatsApp oversteps its boundaries. 2. Three-dot menus for chats, groups, and communities are all different, promoting mistaken reports, blocks, and deletions. 3. The after a recent update, the app has crashed three times in the past few days.",84,
2025-12-10 18:01:32,1,"Chats are now randomly disappearing from history, archived or something, I do not see a way to get them back. this is useless now if i can't keep my chats.",71,
2025-12-09 13:04:42,1,"While sharing picture with text, only picture is getting transferred and not the text. Please look into it.",46,
2025-12-10 05:23:50,5,التطبيق ممتاز جداً نرجو تطويرة و احداث نقله نوعيه حيث يتم اضافه ثيم و لكل محادثة مع امكانية اضافه صوت ف الحاله مع تقدير الاحترام لكم كل التقديم في التحديثات الاخير تم عمل كل م قمته بكتابته اعلاه نرجو اضافه علامه منبثقة بالجانب صورة البروفايل توضح الحاله,35,
2025-12-11 06:31:40,3,average for senior citizens App,33,
2025-12-09 14:56:59,5,"Wahh, terimakasih banyak developer.. Kemajuan fitur fitur WhatsApp benar benar bagus dan berjalan cukup baik! Banyak dari usulan saya di tahun tahun lalu yang sudah ada. Sedikit saran dari saya untuk diadakan pemilihan wallpaper dan tema berwarna (merah, ungu, hijau, dsb.) secara bebas pada channel, wallpaper ini dipilih oleh pembuat channel dan wallpapernya akan terlihat sama dari pov para followers. Sehingga hal ini bisa meningkatkan suasana khas pada setiap channel yang ada. Terimakasih.",28,
2025-12-09 06:58:39,1,"So may bugs.. Wrong profile pictures per chat, chats split into duplicates just to name a few. Along with meta ai almost makes this app redundant",23,
2025-12-09 14:03:14,2,What's app has been a good app so far...but since the new Version things aren't so interesting....I prefer the old layout for status updates I could see the content partly but now it's horizontal and you can only see the contacts DP and not the status until you tap on it It's no longer exciting to view statuses,18,
2025-12-09 04:29:04,4,"The thing left for WhatsApp to do is to be able to have a seperate tab from chats and groups.. Like we have tabs for group, favorite, unread etc.. WE SHOULD BE ABLE TO CROP VIDEOS B4 WE POST ON ANDROID. THIS FEATURE IS AVAILABLE ON THE IOS WHATSAPP, WE WANT IT ON THE ANDROID OS. Thank you",18,
2025-12-10 17:39:55,2,"ok it's been almost a year yet when I search for my favorite songs it wasn't there, I wanna use songs on status yet there's only few songs from original artists. there's so many lame Indian songs. Add more English song too not just hindi",15,
2025-12-09 18:49:34,3,A lot of problems which I don't really know of it's just me My voice notes replies recorded on people's status don't get delivered New messages don't highlight in chats.. it seems like the person left u on read until you click inside the chat that's when you see the reply,14,
2025-12-09 14:02:19,5,"I would like to urgently request you to update and bring the best strong update version of whatsapp for bug fix and whatsapp hacking removal , It is my kind request.Kindly help me as soon as possible.It is my personal and own whatsapp account ,how can i use for my personal uses?No one can bound me or hurt me by hacking and monitoring my profile. I have requested you to kindly check about that. The peoples' privacy and security,voice Call with strong layer Protection should be whatsapp's priority",14,
2025-12-09 08:45:25,1,Cannot disable intrusive AI features,14,
2025-12-10 13:03:30,1,"Can't pin chat anymore. If i pinned some chat, whatsapp unpinned automatically after i close whatsapp",13,
2025-12-09 17:01:10,2,"I want WhatsApp to improve a feature. Currently, when a chat is locked and locked contact posts a status, it still appears in the main status section. By clicking it, the app navigates to the locked chat area, which can be accessed if someone knows the phone password or uses a fingerprint. The status of locked chats should only appear inside the locked section, not in the main status list..",13,
2025-12-09 13:50:40,2,"These guys do updates on the app all the time, but we still don't have versatility with chat backups and restoration! You have to uninstall and reinstall to restore - stupid! Then every backup replaces the previous one and you cannot do more than one backup - stupid! And there's no portability between Whatsapp and Whatsapp Business! Stupid! I'm also sick of the number confirmation BS that you have to repeat hundreds of times before it works!",13,
2025-12-09 10:16:31,1,"NO NECESITO LA IA. Quiero desactivar ese icono que sólo estorba. La nueva forma de mostrar los emoticonos y stickers es muy poco práctica. No quiero los stickers recomendados, sólo los míos personales",12,
2025-12-11 00:33:08,1,"Lost a bunch of chats. I don't have that many chats, but most are gone and only 3 are left. Archive is off and I cannot find any way to get them back.",10,
2025-12-10 02:24:30,5,"I am having wonderful experience because it connect with friends sharing videos important documents links get details of happening in world by source of videos, news etc.",10,
2025-12-10 18:00:07,1,it doesn't stop any unknown numner texts nd calls after giving that settings tho. way too exhausted,8,
2025-12-11 01:26:21,1,"Takes up a LOT of space, the message search option doesn't work. forced to use this because of its popularity. Now with useless gen ai that trains itself with your data update: they added ads to make things even worse.",7,
2025-12-10 11:16:35,1,"Casually waiting for this joke of app to die. Worst app ever. 0 functionality. literally the worst thing that ever happened to messaging. unable to save contacts for some reason, why? who knows?",7,
