date,rating,review_text,thumbs_up_count,title
2025-11-23 07:39:03,1,"I had a very bad experience with your app. I installed it from the Google Play Store and paid 2 for a subscription. Later, when I tried to cancel the auto-pay through PhonePe, noticed that your app had progressed ₹499 .How could you do this without informing me? I want a refund and want to stop the auto-pay immediately.This is an unbelievable experience. resolve this as soon as possible.",235,
2025-11-24 11:15:25,5,"can you refund my payment.I had a very bad experience with your app. I installed it from the Google Play Store and paid 1 for a subscription. Later, when I tried to cancel the auto-pay through PhonePe, noticed that your app had progressed ₹499 from 24/11/25 without my knowledge.How could you do this without informing me? I want a refund and want to stop the auto-pay immediately. When I tried to cancel the auto-pay, it still showed the ₹499 payment. This is an unbelievable experience.",218,
2025-11-29 04:22:46,1,"Can you refund my payment. I had a very bad experience with your app. I installed it from the Google Play Store and paid 1 for a subscription. Later, when I tried to cancel the auto-pay through PhonePe, noticed that your app had progressed ₹499 from 29/11/25 without my knowledge. How could you do this without informing me? I want a refund and want to stop the auto-pay immediately. When I tried to cancel the auto-pay, it still showed the ₹499 payment. This is an unbelievable experience",62,
2025-11-26 05:20:23,5,"Vertical format dramas are so fun to watch. Very well made shows. Love the short, gripping episodes.",60,
2025-11-24 04:40:03,1,"the updated version is very bad, I'm unable to read the titles of each episodes. The older version was even more better, I was able to view the episode titles in the previous version, and also in this version, audios are getting paused in between. There are no updates for over a month for any stories, my subscription is a total waste",43,
2025-11-27 01:11:53,1,"I had a very bad experience with your app. I installed it from the Google Play Store and paid 2 rs for a trial via UPI app and Automaticly my Auto renewal was set without my permission and Later, when I tried to cancel the auto-pay through PhonePe, noticed that your app had progressed ₹499.How could you do this without informing me? I want a refund and want to stop the auto-pay immediately. This is an unbelievable experience. resolve this as soon as possible.",42,
2025-11-27 12:07:41,5,"Kuku FM is an excellent platform for listening to audiobooks and learning new things, especially for business and self-development. The content quality is very good, voices are clear, and episodes are easy to understand. I really like that it has books in simple language and multiple Indian languages. This app is very helpful for improving knowledge while saving time. I request more business category books and more latest book availability. Overall, great experience. 👍",27,
2025-11-21 05:34:12,5,simply great with great UI. Still need to improve the content library in both Tamil and English,26,
2025-11-21 02:45:33,1,"⚠️ SCAM ALERT: Kuku FM App – Unauthorized Deduction of ₹499 I want to warn others about my recent bad experience with the Kuku FM app. I tried to enter the app for a free trial, but without any clear consent or confirmation, the app automatically deducted ₹499 from my account. There was no proper notification, no warning, and no clear permission taken from me before charging the amount. This is extremely unethical, and many others seem to have faced similar issues according to online reviews.",23,
2025-11-29 15:27:12,1,"I had a very bad experience with your app. I installed it from the Google Play Store and paid 2 for a subscription. Later, when I tried to cancel the auto-pay through Google pay, noticed that your app had progressed ₹499. How could you do this without informing me? I want a refund and want to stop the auto-pay immediately. This is an unbelievable experience. resolve this as soon as possible.",6,
2025-11-24 20:24:36,1,"Uninteresting storiesapp is completely misleading. They promise a 7-day free trial, but the premium amount was auto-deducted just after 3 days! The cancel option appeared only after the payment was deducted",4,
