date,rating,review_text,thumbs_up_count,title
2026-03-02 03:48:38,5,The most loved app by me. I want to request that you introduce basket orders as well. I am very happy that you all introduced trailing stop loss as per request. please introduce basket order as well,5223,
2026-02-27 10:51:01,2,"On the listing day, the stock was not visible on the Groww app for around 10 minutes after it went live on the exchange. During the same time, it was available for trading on other brokerage platforms. This delay prevented me from entering at my intended price. For active traders, even a few minutes matter. I hope necessary improvements are made to avoid such delays in future listings.",822,
2026-02-27 11:16:51,5,"I find the Groww app simple and easy to use. The interface is clean and straightforward, which makes it good for beginners who are just starting with investing or mutual funds. Navigating between stocks, mutual funds, and other investment options is smooth, and basic data like price charts and performance history loads quickly.",208,
2026-03-06 04:10:21,3,"Many things have improved and are working fine. But then I saw the loans tab in the app and GR1 AI wrapper in the web. Why? just why! U can make a separate application for loans, upi and ai things. Please don't make ur clean interface bloated with these things.",111,
2026-02-25 05:04:25,3,"Moderate to good app. good for long term holding. bad for intraday trading / margin trading. they are still the slower than the big competitors (like big banks). I would have given 5 stars if there was an option to increase the font size in the app. it should be customisable. the fonts are for ants, not for human eyes.",107,
2026-02-24 02:43:09,4,All the basic features are useful. The one thing I miss is the custom portfolio split for mutual funds similar to stocks. I want to categorise and see how my funds are performing. If this is added then it's a wholesome package. This would allow me to bring all my funds into groww and use this as my only investment app.,95,
2026-02-27 07:38:47,4,"Your app is great! I’d like to suggest a small improvement: while reviewing GTT orders, the current market price is only visible after selecting the script and opening the popup. It would be very helpful if the market price could be displayed directly in the GTT order window, making it easier to review and quickly edit GTT orders.",79,
2026-02-28 10:10:39,5,"This is the finest app I have invested in. I have a few suggestions, if possible, to implement: I see notifications on the app icon, but when I click on them, they do not direct me to the intended notification. Is there a possibility of adding a ""Notification Center"" page so we can easily view all notifications in one place? A centralized ""Portfolio"" page where all our investments can be viewed at a single glance, instead of going to each individual tab (Stocks, F&O, Mutual Funds).",76,
2026-02-24 22:49:06,1,wrost app the fraud with new demat account holder if you place any buy order on market place then the show your purchase on very high rate if you are new then the and you place any buy order in many lots they convert into many purchase and sale order it's impact the charges many times from us in only one order secondary if you exit from any your purchase order by press exit then they again show sale order in down price in have record if any one need i request to sebi please stick action on this,48,
2026-02-23 06:01:15,1,pathetic not trust worthy I had started sip and it was deducted from the account every month but the transaction are getting reverse every month without notifying to me. The challenge was there were 2 transactions with same amount for sip and it takes 4 months for me to identify but groww didn't update me ever.,42,
2026-02-27 04:33:07,1,after recent updates I am not able to see the stocks on the search bar who are going to list on their listing date before 10:00 am and i can see them after listing. cant even sell or purchase anything.,35,
2026-02-23 20:07:58,1,"Don't download this app ,, it is charging very high amount than any other apps on Play Store . I am using it from a long time but I noticed now when I used kotak security app which is the best to trade , investment and intraday . Plz friends don't use it otherwise you will make rich to this app only not yourself,, kitna v profit kr lena 50% se jada charge grow le lega ,, isliye zerodha pr kro investment Krna h to. thank you 🙏",31,
2026-02-24 06:26:01,3,Hi Myself Deepika Pandit I am facing issue while creating account. There is this last step that says proceed to eSign no matter how many times I clicked on it tge only response that I hot was try again later . I am stucked in that page for past 2 days . I also deleted the app and re-download it but no progress. I don't know what to do now . I hope that you go through this issue of mine and help me to resolve it . Thank you,30,
2026-02-23 13:00:40,5,"it is interesting and fully doubted that whenever (precisely every time) I book the profit on reflecting the amount/share price, I never got the same. unspecified profit and loss always book in favour of GROWW.",16,
2026-02-26 15:00:48,1,Very simple steps for account opening but very difficult to close/deactivate . I think so many groww user accounts are showing active because they are unable to delete. SEBI help you. Please Don't believe blindly any money related app and their rating.... Please keep records manually also to cross verify otherwise... .. ---00. Please check your present/ previous transaction timely.,14,
2026-02-26 05:19:42,1,"I really don't know, why ur app show update on the time of trading. really disgusting. automatically it becomes slow. sometimes trade index chart freeze. i bought new phone and always update the apps. but the only ur app always create problem.",13,
2026-03-03 05:59:16,1,External fund import is failing. Kindly fix the issue.,11,
2026-02-28 08:45:37,4,recently changed view of gtt orders where you can't see the current market price of scrips is something I didn't like...you have to open every single gtt order placed to know what's the current price of that particular scrip is. please get back to earlier interface.,11,
2026-02-27 13:45:32,1,"If you want to make your account balance Zero even after making profit in option trading, then open an account on groww. useless application for option trading, scalping.",11,
2026-02-25 19:51:47,1,"Fraud app. If u call the customer care then u can't reach them. Even after waiting 30 min , no one responded.They don't reply u also worst app. Application crashes every time. Fraud application. Dear new customers don't open an account on Groww.",10,
2026-02-25 18:59:49,3,"brokerage charges are very high, sometimes orders are placed lately. And this app runs outdated features, no trailing stop loss option.Im planning to shift another apps.",10,
2026-02-23 15:21:01,1,worst app whenever you take some trades it will suck your all capital...why..groww...traders are treated as fools by groww...hell with such faulty app,9,
2026-02-27 10:17:08,1,very poor experience!! buy & sell orders placed delayed from the last few days but today buy order placed and it was not shown in the positions for 10 mins all my profits ended up by loss don't use groww,6,
2026-03-05 03:03:33,1,"I took trade using pledged amount. It charged 450 to pledge the amount of 45000. I am in a trade but still showing the -7600 cash don't know why if I'm in a trade. Without exiting the trade I added 7700 more amount. After 5 days I booked 5076 profit. But in my cash wallet it is showing 10300 amount. After customer service. 7700+5035 = 12735 - 1000 brokerage = 11735 - 450 = 11285 should show. But it is showing 10300, Grow is worst platform for options, I also found mutual fund withdraw fraud.",5,
2026-02-26 13:05:16,5,"grow is one of the best platform for bigganers to buy and sell and u can also buy digital gold very easily. it is safe and user friendly also easy to understand, i really recomend it.",5,
2026-02-23 06:37:30,4,"like this app, but the recent update has messed it up. The option to go to the stock page from holdings is not working properly. Please rectify it.",5,
2026-02-27 09:28:27,1,Trying to sell & it says update your application. My app is already updated. Scam app. No issues while buying but when its time to sell it creates all sorts of troubles.,4,
2026-02-26 03:16:51,1,worst app ever don't use it I sold share's of 1700 rs and recieve 1600 in account 100 rs deducted as brokrage and other charges 6-7% of total amount as charges are so huge these things happen everytime I sold share's my personal opinion is to not use this app must switch for any another app disgusting application ever That huge amount of charges make your profit in minus amount,4,
2026-03-07 05:25:23,5,Very easy and good app..Easy interface.. Good customer care service.. Invest & Groww,3,
2026-03-06 01:31:14,4,"it is taking almost 6 days sometime more to update the SIPs, the deduction happens 1st of every month but they continue to show in progress in the dashboard.",3,
2026-03-01 13:27:46,5,"Very Nice App, Easy to understand and Easy to Purchase and Sale Funds. Add to cart option also available but while add to cart fund current status not shown.",3,
2026-02-24 06:36:31,1,"The amount if charges they take is superhigh ,especially if you are someone who is just beginning to trade and have low capital. The interface is good but Zerodha is better when it comes to lower charges.",3,
2026-03-06 05:49:19,1,"My genuine openion is this grow better works on desktop or laptop and mobile app built for just name sake, if switch to another app and comeback to groww it stucked and showing where you left. again close the app and re open then only comes to live.",2,
2026-03-05 11:18:55,1,"holding shares click too much bad experience, not click open detail i have to click share name particular text name after few update ui/ux is worst then ever.",2,
2026-03-05 06:23:12,3,"Groww app good but one option is change buy or sell option delivery intraday MTF please change this option automatically select intraday option, We r need delivery option",2,
2026-03-04 08:12:21,5,"I have been using this app from a long time, this has been the best among this category. very good app. Has the best features 👌",2,
2026-03-04 03:50:37,1,why new listings stocks not available on app. solve this immediately.,2,
2026-03-03 02:22:49,3,this is useful for student to grow and but we have some technic to buy a stock at a right time. for me I think it's useful to start this trade stock market ❤️,2,
2026-03-02 10:44:33,1,"I had a very pathetic experience with Groww. Their stop-loss and target features did not work properly. I would strongly advise others not to trade with Groww based on my experience. If you are in profit and have set a 30-point target, even after the market touches that price (or comes very close, around 10 points away), the system exits the trade early. However, when you are in a loss, the stop-loss works correctly",2,
2026-03-02 06:44:59,1,very terrible experience for intra day trading if you try to exit from trading at market price they make sure you always get way lower than market price. If market price if 40.09 still they trigger the stoploss which is 40.25,2,
2026-03-01 06:44:45,1,"they are silent partners in your every trade, calculations mostly incorrect and sometimes they deduct money. if you sell your holdings they also take profit from your every single trade whether it's intraday or delivery. worst customer support and chat support. I sell HCC 1007 shares in which 307 are reshares at discounted price of 12.50 and I sold them on at the price of 20.8 they even didn't give the principle amount I invested in re-shares and the remaining profit is out of universe. madarchd",2,
2026-02-27 16:09:06,5,The app is very easy to use and understand. KYC and account opening were completed smoothly. No issues so far.”,2,
2026-02-27 05:58:54,1,"you must address aout trailing target and stop loss which is visible on chart,show live p&l.",2,
2026-02-27 05:49:36,1,"most worthless platform with extremely high fees for small investors, minimum brokerage is ₹5 for both buying and selling shares. Worthless platform.",2,
