date,rating,review_text,thumbs_up_count,title
2025-12-04 11:54:33,5,"please add stochastic indicator, which is very useful",5731,
2025-12-03 17:43:03,5,it's been 1.5 years I am using groww. However since then till now they have improved a lot. They have improved their UI which is very easy for beginners. I prefer this app over any other investment apps coz of it's simple UI. I have invested in stocks and mutual fund through this app as the steps were very easy. A beginner can easily understand how to use this app and even portfolio tracking is also very easy using this app.,3574,
2025-12-03 04:51:37,5,"This platform is user-friendly, with seamless execution for stock trading and investing. I love the detailed market insights and the ability to trade in equity, derivatives, and mutual funds all in one place. Their customer service is top-notch too, making trading stress-free. and very easy to see the sip viewand graph.",3439,
2025-11-27 20:02:38,4,"Very good app,though there is one limitation, that is a 10 year section not available for mutual funds when sorting or viewing any individual funds chart,it is important since it gives more long term perspective,and I would suggest for it to be added.And currently very few bonds available.",450,
2025-11-29 08:19:49,5,it's all good.... pls avail the SL and Target trailing on the chart itself.. coz whenever I go in profit I need to trail the SL n target... and it's very irritating to go through the whole process to be done in a manual way. so pls add that feature.. I need all the features on the chart either it's sl target or dispose the position. it would be a good relief. pls look into this .,329,
2025-11-24 04:09:41,5,I seriously think opening an account with Groww was this easy. A clean and smooth UI and hassle free process - all up and running in half an hour. Even the app is so smooth and easy to navigate. Adding funds was also super smooth. Totally recommend it.,215,
2025-11-29 07:12:17,2,"The app is good, but the call center experience isn’t. I prefer your AI Voice Assistant because it solves my problem in just 30–50 seconds. In a human call, I first have to enter my date of birth, then select options based on my issue, and only after that do I get connected to a representative. The whole process takes around 7–8 minutes. The speed should be faster. In the end, my problem was solved. Thank you.",148,
2025-11-28 17:36:31,1,"Too late response in option trading.. Even after setting the stop loss at a particular price, it always exits later at a more lower price resulting in loss. And on top of that the hidden charges ..Resulting P&L shows different after the day and when the amount reflects it is always lower and then unnecessary deductions. There is always 200-500 rs difference than what actually should have been received deducted in the name of charges other than execution charges.",71,
2025-11-27 09:04:16,4,"Showing events in single place is a great update. One suggestion, it would be nice to be able add & edit notes in MF/SIP, since everyone might have a reason for joining each SIP. Also, along with 52 week prof, dividend would be a good reference.",69,
2025-12-04 03:55:42,2,I like the simplicity of the app but the dashboard seems messy if we have multiple funds of different categories. there is no way to group or see funds under certain categories.,68,
2025-12-03 05:19:04,5,"the best app for investing. I love the interface and the evolutionary journey of groww makes me feel proud. They have brought changes step by step to make sure that customers cope up with the tech and small tips and tricks here and there is what I like the most, for example it shows the % change in stock price from the day I added that stock into my watchlist and many more",66,
2025-11-29 04:06:24,5,"I've been investing in this app for more than three years. I've earned and lost money in the market, and it's taught me a lot. However, investing with Groww has helped me grow. I'll rate trust 10/10.",66,
2025-11-30 05:35:58,5,this option chain is not better..so please give old option chain with change in oi and total oi.. there is no proper dispay in new option chain..so please change it. Thanka for adding new feature of oi in groww.ita superb..and u should display on mobile apps because of so much user trading through mobile..if u can do this..pls see oi on mobile groww apps..,64,
2025-12-03 06:45:36,5,Groww More Ratings: Brokerage - Excellent Account Maintenance Fees - Excellent Website Usability - Excellent Research Capabilities - Excellent Customer Service - Excellent,55,
2025-11-26 06:27:59,5,Groww is best of all trading apps that I have as of now. It has awesomely supported me in my trading journey so far. I will definitely support it to anyone without hesitation.,49,
2025-12-03 10:33:27,1,"Useless, Suspicious, pretentious, irresponsible activities are being done by it's staff members. WhyCYBERCRIME.GOV.IN, SEBI, CONSUMER COURT, eDAAKHILA.GOV.IN are there ? Worst, irresponsible customer support personnels. Is Groww a SCAM ! Very very unpleasant experiences. Some staff members are leaking investors personal sensitive data, why ? In this way, Groww is going to loose it's authenticity & goodwill very soon. Why appointing such staff who're harrassing thy customers ? Is GROWW a FRAUD !!",43,
2025-12-05 09:06:02,1,"This is a good app but crashes frequently. Many times in option trading after taking a trade, position doesn't show for a long time and due to this we get losses and losses. Please resolve this issue.",34,
2025-12-01 08:11:59,1,too much CHARGES and TAXES. if you get 100rs profit 50-60rs will be taxes while buying and for maintaining and for even selling the stocks.! worst experience I have been using thinking getting profits for trading but everything is loss when you use trade buy sell stocks through Grow.! advice you to not use grow. better there are a lot of platforms! compare others but don't come to grow. even upstox is also useless it charges montly and yearly charges. better go for zeroda.,30,
2025-12-05 08:52:23,1,Dual apps / Clone apps support not available on oppo reno 14 pro.,26,
2025-11-29 10:01:43,2,"The brokerage rates are attractive, but the app has usability issues, instead if showing the dashboard after login, the app shows explore, in MF section, the executed orders do not show buying NAV rate and Units allocated. in Stocks there are more problems which cannot be written due to words limits.",24,
2025-11-27 08:54:37,1,Why trade value of stock is not added in mobile application as it is present in desktop version even though their is proper space for that. I would like to request to add that small feature in mobile version so that I could change my rating. I'm not asking for much technical features I just want a feature which is already present in Groww. Hope this would be helpful for other users as well. I would be waiting for your response.,22,
2025-11-24 13:12:48,1,"Reasons for low rating 1. Top Mutual Fund invested info in the stock is missing - fixed thank you Edit 2 22nd Mar: 2. Why do all Indexes like Nifty smallcap 100, Nifty PSE, and Nifty microcap 250 are not shown in the app under indices section? Edit 3 24th Nov - Can we have an option to view family accounts, I keep logging out from one account to check the other?",22,
2025-12-02 06:32:31,1,Groww Customer Support I am waiting for a response from Customer Support chat for the last 15 minutes to my query but no reply. This is unprofessional and poor customer service,16,
2025-12-05 09:02:53,5,"Please add real time total portfolio percentage of profit or loss for 24×7 like upstox, instead of sending portfolio alert day to day & there is bug in wishlist also i.e our portfolio stocks in wishlist show 0.00% change every time on interface while the reality after opening individual stock is different.",13,
2025-11-26 15:17:28,4,"Please upgrade your groww chart (1-Tap Scalper Mode), very difficult to add or remove any tools lines, trendline etc, also need to add more indicators (Pivot Point Standard) for which many times I talked to customer care, raised ticket but not added yet. I must suggest, instead of groww chart, add 1-Tap Scalper mode to normal Trading View Chart...like Dhan App, you can take the reference.",13,
2025-11-26 18:24:27,5,"Dev team, you must ask confirmation when we're enabling/disabling a certain feature. It is very annoying to have clicked some buttons accidentally causing unintended activation of services. It seems intentional and is in poor taste. Please have this fixed.",9,
2025-11-30 08:30:32,5,"I am using this app from last many years, it is very easy to use and the service is also good.",8,
2025-11-26 12:13:44,4,"Like in the Dhan app, when you add a stock to the watchlist, the price should be saved there so that in the future you can know what the price of that stock was when you added it to the watchlist.",7,
2025-12-03 12:39:30,3,"Please add that lets you see the holdings of the mutual fund. Also stocks holding page is way too ineffecient, requiring numerous taps to see P&L and current share price change, its a hassle if there are too many stocks, and yes the about section of a company should include summery of what company actually does.",5,
2025-11-25 22:52:02,1,Facing 2 big issue 1. When groww stock go down . This time groww app block buy & sell all . 21.11.25 9:30 AM groww stock down side 10% & blocked my all accounts for buy / sell & editing stoploss. 2. Same time not place Target price & Stoploss 😆 select only any one 😆 Go with 👉DHAN ALL of avilable. Order type Super Order.,5,
2025-12-05 09:29:19,1,worst app. Don't install. unnecessary charges and no proper explanation from the customer care. Totally waste of time worst ever I am really frustrated,4,
2025-12-05 08:58:46,2,"App got struck even I can't login, please fix this error",4,
2025-12-03 18:01:07,1,"very poor customer service , many time i request to close commodity Trading segment but they are not closing. so very poor and very horrible app. not able to trust. so i am going quit trading on this app.",4,
2025-11-30 12:25:25,4,the graphs keep getting stuck . Fix this issue as soon as possible. Edit: This problem has been fixed so no issues. Everything else is good,4,
2025-11-25 16:16:48,5,it was a wow experience while registration on the app.... everything was smooth and clear. today on 25 November it's been just 3 days but the experience is 👌,4,
2025-12-06 17:30:13,1,"worst MF dashboard ever seen, Even after multiple emails and support tickets I still see incorrect values on my MF dashboard",3,
2025-12-05 09:10:16,1,app getting stuck not displaying anything,3,
2025-12-03 01:52:52,1,There was an issue with the SIP mutual fund & I tried to contact them all the way. And my calls are simply cancelled & when I tried to send a message through groww still no response. Now in case of an emergency I don't know what I should do or whom I need to contact for support. I hope this issue gets rectified soon.,3,
