date,rating,review_text,thumbs_up_count,title
2025-11-23 08:51:02,5,best quick delivery app. the food comes with proper packaging and the taste is also great and it looks so fresh. i don't know how they are making it possible🙊,6,
2025-11-22 11:57:31,4,great,1,
2025-11-22 12:56:34,5,Awsome food loved it,1,
2025-11-22 14:01:32,5,good food good rider,1,
2025-11-23 05:42:19,5,over all thebest app for having good food with good quality and quantity from food packing to door step delivery ... evrything .. professional... loved it ...,1,
2025-11-24 06:33:01,5,"The chicken dum biryani was excellently prepared, the taste was amazing, and it arrived on time. I’m very pleased.",1,
2025-11-24 18:54:44,5,good food,1,
2025-11-26 08:16:06,5,"Amazing Food , warm , great Service",1,
2025-11-27 05:10:35,5,"Fresh and tasty food. I have tried zomato, swiggy and bistro. in terms of fresh and tasty food, they have been hit or miss. Especially bistro, their food is never fresh. Swish has clearly surprised me. Keep going guys.",1,
2025-11-27 10:42:20,1,evrything is out of stock,1,
2025-11-22 12:58:21,5,On time the order was delivered and yummy food.,0,
2025-11-22 13:07:44,5,excellent,0,
2025-11-22 13:56:13,1,"Frauds, pls avoid. Food delivery takes 45 mins. Not Swish (fast). Reached out to customercare after 17 mins to assign a rider & further follow up. Food was stale and reheated. Same gravy used idli or wada or paneer meal. In 45 mins the idli sitting in that gravy becomes slush. Old Peas kachori frm previous day is reheated and sent - hard as stone. Funny resolution ( shady gimmicks from founders)-They will ask to pickup the food for checking. So food is gone and so is the money and no refunds",0,
2025-11-25 07:10:30,4,Just Amazing,0,
2025-11-25 08:51:52,5,outstanding,0,
2025-11-26 10:08:39,5,good,0,
2025-11-27 08:41:01,1,too many expensive food items,0,
2025-11-27 14:54:13,1,the price is very much instead go outside and have it this apps are charging 4 time of that products then local,0,
2025-11-27 21:01:14,5,just like a wow🥰,0,
2025-11-28 07:08:25,5,Best app for food delivery the packaging the quality of food amazing go for it guys,0,
2025-11-28 10:00:38,5,"Good food, quick delivery. Hope the food is prepared hygienically. Thanks.",0,
2025-11-28 16:15:06,1,I ordered biriyani and oreo milkshake . after having them I started having very bad diarrhea and vomiting after few hours of eating it. never ordering here again 😭😭😭 I literally wanna cry . I'm having such discomfort in my gut .,0,
2025-11-29 06:25:42,5,super 😍 fast delivery,0,
2025-11-29 13:10:22,5,good,0,
2025-11-29 16:35:48,5,hi I am delivery boy hi delivery in best on time delivery I working in 1 year in swish I will do my work best,0,
2025-11-29 16:49:35,1,"I used to love the food, coz it was really tasty but from last 2 times the food is really bad not at all tasty, I have complaint to the CS but they did nothing. the taste was good in starting but not worth ordering now.",0,
2025-11-30 03:23:30,5,Nice,0,
2025-11-30 07:19:32,1,"App doesn't work. It cannot detect location permission neither can manually search my place. That's not good progress considering when you guys launched, and this is in Bangalore by the way. All the best.",0,
2025-11-30 09:32:09,1,prices are expensive,0,
2025-12-01 04:25:25,5,Good food...delicious and tasty...super fast delivery...thank you Swish❤️,0,
2025-12-01 08:43:44,1,"Very Bad experience i ordered Veg Briyani Rice is over Cooked and i wonder why Egg shell is there in veg Briyani, this is my 2nd time ordering lost hope with Swish App and taste was very bad",0,
2025-12-01 09:12:32,5,I haven't expected from swish they delivered on time and the food was so amazing 🤩 🤤,0,
2025-12-01 17:40:54,1,bad service by sachin kudlu branch bangalore,0,
2025-12-02 04:54:31,1,worst app ever. not able to use the app it says unauthorised address where i myself am putting the address. very bad app,0,
2025-12-02 14:03:53,5,superb app.... very fast delivered the food and easy to use anyone .. packaging was amazing 🤩🤩,0,
2025-12-03 08:22:16,1,all Scam methodologies active in place hate it.,0,
2025-12-03 17:47:45,5,good food 😊,0,
2025-12-03 19:27:22,4,good,0,
2025-12-04 17:34:37,1,waste app didn't applied 😔,0,
2025-12-04 18:36:51,1,Not deliverable in Brookfield 😢,0,
2025-12-05 06:17:36,5,I ordered quiet a lot always on time yummy food for breakfast especially idly Sambhar here is best 😘,0,
